artist_name,release_name,song_name
"Ash Shah","Happiness! : the Heartbreak Anniversary ",Hold
"Ash Shah","Happiness! : the Heartbreak Anniversary ","Hoga Tu Koyi Aur"
"Ash Shah","Happiness! : the Heartbreak Anniversary ","Hope You Understand "
"Ash Shah","Happiness! : the Heartbreak Anniversary ",Happy
"Ash Shah","Happiness! : the Heartbreak Anniversary ","Heartbeat "
"Ash Shah","Happiness! : the Heartbreak Anniversary ","Hiiiiii "
"Ash Shah","Happiness! : the Heartbreak Anniversary ","Hogaya Deewana "
"Ash Shah","No Connection ","No Connection "
"Rehan Katrawale",Divyalekh,Divyalekh
"Chetan Bhal","Baman Song","दिलेर ब्राह्मण"
"Xxxtentacion, mc_stan, cjchiraj beats",Ply,"Xxxtentacion and Mc Stan - Moonlight Is a Joke  (128k)"
"Ganesh Kumar Hempur","Chhot Khanak Pyar Domkach Song","%E0%a4%9b%e0%a5%8b%e0%a4%9f%e0%a5%87 %E0%a4%96%e0%a4%a8%e0%a4%95 %E0%a4%aa%e0%a5%8d%e0%a4%af%e0%a4%be%e0%a4%b0 %E0%a4%a1%e0%a5%89 %E0%a4%ae%e0%a4%95%e0%a4%9a %E0%a4%97%e0%a5%80%e0%a4%a4    Chote Khanak Pyar Domkach Song    S(256k)"
"Ganesh Kumar Hempur","Holi Me Toke Guiya Nagpuri Song","Holimetokeguyarangdebore256 Ringtone"
आwara,"Baat (100 Bars)","Baat (100 Bars)"
"Harsh Saklani","Ghore Ni Bosna","Ghore Ni Bosna Bass Boosted   Pahadi Trap Nation  Harsh Saklani  "
N-KING,"Naam 25 Kam 36 , (Sector 25)","Naam 25 Kam 36 , (Sector 25) "
"Darshan Raval",Lofi+reverb,"onl.net - Mujhe Peene Do - Darshan Raval   Reverb Slowed -Wywmz9jfsuc-192k-1633432083393"
"Ganesh Kumar Hempur","Machhi Dhener Dhener Karen Nagpuri Song","Chori Man Ke Piche  Manche Bhanke  New Nagpuri Dhamaka  Singer -Chhotelal &Bude  St Music(256k)"
Kamal,Weirdo,Weirdo
Royalrb,Macarena,Aevideotoaudio1639376356889
"Pankaj gujjar ","Lot Ke Aaja Pepsu ","Lot Ka Aaja Neeraj Pepsu     New Gurjar Song 2021  Pankaj Gurjar   Neeraj Pepsu Songs   Gurjar Song(256k)"
"Rony Hosen","Bedardi Se Pyaar Ka (Club Mix) - Rony Hosen","Bedardi Se Pyaar Ka - Remix - Rony Hosen"
"Deepak Wadhwa","Raat Bhar","Raat Bhar"
"Provakar Majumder","Monta Re","Monta Re"
"DJ VINOD HAMIRGARH","Dj Vinod Hamirgarh","Tere Har Swal Mix Dj Vinod Hamirgarh"
Rachit_Sahu,"Bolne  Ki  SMJH","Bolne  Ki  SMJH"
"Ramnath Pradhan Meena ","Mari Janh Kad Kismat Jagagi","Mari Janh Kad Kismat Jagagi"
AFIF,"Tumhe Dhundh Lunga","Tumhe Dhundh Lunga"
"Prabhas Doley",Gangsta,Gangsta
Hrshit,"Tumse Kya Kahe","Tumse Kya Kahe"
Hrshit,Aankhen,Aankhen
"Jainesh V","Piya Bawari (Slowed and Reverb)","Piya Bawari (Slowed and Reverb)"
"Jainesh V","Wada Raha (Instrumental)","Wada Raha (Instrumental) Final"
Hrshit,"Koi Nahi","Koi Nahi "
Hrshit,Adhura,Adhura
Minemanav,"The Corona Song","The Corona Song"
Crosx,"Mein Bihari Hu","Mein Bihari Hu"
"Shiva Sharma Ayush Rathore","Mast Baba Mast","Mast Baba Mast"
"Ganesh Kumar Hempur","Aansu Na Baha Hans Ke Kar De Vida","Aansu Na Baha Remix Nagpuri 2020(256k)"
"Ganesh Kumar Hempur","Sele Machhi Dhener Dhener Karen","Chori Man Ke Piche  Manche Bhanke  New Nagpuri Dhamaka  Singer -Chhotelal &Bude  St Music(256k)"
"Apni Nagpuri Adda","Shubah Pahli Gadi Se.   Ganesh Kumar Hempur","Subah Pahli Gaadi Se(256k)"
"Ganesh Kumar Hempur","Koi Vi Nahi Hai Lover Nagpuri Song","Koi Bhi Nahi Hai Lover New Nagpuri Song 2021 . #Apni Nagpuri Adda   Ganesh Kumar Hempur(144p)"
"KEN G",Daakan,Daakan
TRISHUL,"Night Sky","Night Sky1"
Afif,Meherbaniyaan,"Tumhe Dhundh Lunga"
Drub,"Aaj Bhi (Broken)","Aaj Bhi (Broken) "
"Rehan Katrawale","Mukhtasar Mulaqaat","Mukhtasar Mulaqaat"
"Kanha Uk 08",Poison,Poison
"Big Vision",Manzil,Manzil
"Vijay 08","Akela Saa Main","Akela Saa Main"
"Arijit Singh","GIMA Awards 2016 Mashup","Gima Awards 2016 Mashup"
"Sourav Nigam","Haal Kiya Hai Dilo Ka","Haal Kiya Hai Dilo Ka"
"Ganesh Kumar Hempur","A Hawa Re Re Mor Selem Kar Koi Sandesh to Batao","Kandatha %F0%9f%98%ad Dil %F0%9f%92%94    %E0%a4%95%e0%a4%82%e0%a4%a6%e0%a4%a5%e0%a5%87 %E0%a4%a6%e0%a4%bf%e0%a4%b2    Nagpuri Bewafa Video%2c Singer Anish Mahli%2c Ram Marcha(256k)"
Gsfeel,"Main Matlabi","Main Matlabi"
"Surjan Meena Ramnagar ",देख-बोई-को-चाऊं-न-सकल-थारी-न,देख-बोई-को-चाऊं-न-सकल-थारी-न
"AJEET KOLI","Dildar Koli","Dildar Koli"
EDITZZ,"Alive but Dead","Alive but Dead"
"Ravina Sharma","Happy New Year","Happy New Year"
"SAURABH SAINI","OLD HABITS (Purani Aadat)","Purani Aadat"
"Devansh Bhardwaj","Kyun Na Hum Mile","Kyun Na Hum Mile "
InFecTed,"Fake Friends Feat Ranjan","Fake Friends Feat Ranjan"
WittyNish,"Bas Mein Nahi Hai","Bas Mein Nahi Hai"
"Deepak Wadhwa",Dhadak,Dhadak
"Ak Aatank ","Tere Bhool Mixtape","Nakli Log Final"
"Mithlesh Bihari Yadav ","Gheeya Khichariya","Gheeya Khichariya"
PKD,Agrashar,Agrashar
"DC GANG 47","Fuck the Haters","Fuck the Haters    Feat Gabru × Ak-47(256k)"
"Ganesh Kumar Hempur","Hai Re Tore Roop Dekhi K Nagpuri Song",Inbound1953791242169140036
Priyanka,"Ba Dam",Kacha
"Aadi Inferno","To Myself","Paracetamol Outro"
"Aadi Inferno","To Myself","Search History Part 1"
"Aadi Inferno","To Myself","Panne Skit"
"Aadi Inferno","To Myself","Shatranj Interlude"
"Aadi Inferno","To Myself",Jawaab
"Aadi Inferno","To Myself",Raatein
"Aadi Inferno","To Myself","Hope Skit"
"Aadi Inferno","To Myself",Alone
"Aadi Inferno","To Myself","Aap Chronology Samajhiye Intro"
"Sahil Khan","S.R 1925 ","S.R 1925"
"Dharam Sawlani ","Yeh Zindagi","Yeh Zindagi "
"Ryzla Clang","Mere Naina","Mere Naina"
"Vk Jogi","Yaar Mod Do","Yaar Mod Do"
"Sahil Bhoir",Musafir,"Musafir "
Alexaditya,"Meri Sehjadi","Sun Mere Shehjadi"
SAILESH,"Love Chyper ","Love Chyper"
"Deepuk K Israna ","Birthday Geet Lovers FNL Master","Birthday Geet Lovers FNL Master"
TEST,Test,"Drill Beat 1"
"Rinky Jahan ","Agar Tum Saath Ho","Agar Tum Saath Ho"
"MUSIC RJ","Tu Khuda Hai","Tu Khuda Hai"
"Mahima Christian Fellowship","Mere Mann Ka Raja Tu","Mere Mann Ka Raja Tu"
"Mahima Christian Fellowship","Woh Pyaar","Woh Pyaar"
"NOOR CHAHAL","Zara Zara","Zara Zara"
NUKIECHORDX,5MINS,"Mins - Nukiechordx"
"Hitesh Nawrange-Gorelal Barman","Satnam Ke Sandesh","Satnam Ke Sandesh"
Saeyz,Monster,Monster
"Mc Baaz","Ek Din","Ek Din"
"SUNDRAM TIWARI","Meri Maa Ke Baraber Koi Nahi Ii Singer - Sundram Tiwari Ii 2021","Meri Maa Ke Baraber Full Song Ii Singer - Sundram Tiwari"
Raman,"Tu Chal Mere","Tu Chal Mere"
"Ankur Anant","Maa, Mother","Maa, Mother"
"Ankur Anant","Mata Tera Balak/Mataji/Bhakti...","Mata Tera Balak Mataji Bhakti..."
"Chhora Meena geet","Kanu Ramgarah","Kanu Ramgarah"
"Battilal Meena Sahjhanpura ","Ko Bol Sasu Ko ","Ko Bol Sasu Ko "
"Battilal Meena Sahjhanpura ","Sardi Sardi M Gulkesh","Sardi Sardi M Gulkesh"
"Dinesh Balera Wala","Dosti Tata","Dosti Tata"
"Dwij Malaviya","Soulmate - Lofi","Soulmate (Lofi)"
"Jainesh V","Mora Piya (Lo-Fi Classical) (Tribute to Shri Aadesh Shrivastava)","Mora Piya (Lo-Fi Classical)-Final[1]"
"Jainesh V","Tujhe Bhula Diya (Slowed and Reverb)","Tujhe Bhula Diya (Slowed and Reverb)[1]"
"Agarvansh Gupta","Podcast with Aag Studio","Podcast with Aag Studio"
"Suklal Matwas Daya Pachwara","Daya Pachwara","Jhlar Do Ki Chaar"
"Sham Bhagat",Simran,"Sham Ji Ka Fagun Per Bhajan"
"Sham Bhagat",Simran,"Sb Mil Kr Bala Ka Ye Bhajan Sune Aapke Sare Kaam Bn Jaye Gye"
"Sham Bhagat",Simran,"Sb Ke Kaam Smbhale Khatu Vale Sham"
"Sham Bhagat",Simran,"Ohh Chalo Chalo Ikadash Per Khatu Sham"
"Sham Bhagat",Simran,"Meri Jindgi Khatu Vale Ke Naam"
"Sham Bhagat",Simran,"Mera Rishta to Mere Khatu Vale Sham Se Hai"
"Sham Bhagat",Simran,"Khatu Sham Ji Ki Aarti"
"Sham Bhagat",Simran,"Khatu Ja Kr Kr Le Bharosa Khatu Vale Sham Per"
"Sham Bhagat",Simran,"Jisne Bhi Sunna Bs Kho Gyaa"
"Sham Bhagat",Simran,"Jaipur Main Ik Sath Ke Sath Gyadash Per Hua Khatu Sham Ji Ka Chamatkar"
"Sham Bhagat",Simran,"Ik Sat Ke Sath Sham Bala Ka Chamatkar"
"Sham Bhagat",Simran,"Ik Baar Khatu Ja Kr to Dekh"
"Sham Bhagat",Simran,"Hum Tere Pyar Main Sham Pagal Ho Gye"
"Sham Bhagat",Simran,"Haryana Ke Garab Jaat Ki Khani"
"Sham Bhagat",Simran,"Haryana Ke Char Jaat Khatu Sham Ji Gye"
"Sham Bhagat",Simran,"Hara Hu Baba"
"Sham Bhagat",Simran,"Gyaras Per Ik Prami Khatu Ja Kr Baba Se Khta Hai"
"Sham Bhagat",Simran,"Fagun Per Khatu Ho Aao"
"Sham Bhagat",Simran,"Bala Meri Laag Rkhna"
"Sham Bhagat",Simran,"Aaya Gi Aaya Khatu Sham Ji Ka Mela Aaya"
"Faisu khan mewati","मेरी सातण‌ ने मोसू ज्यादा चाव रोहित तोहे देखन को","Dondri Ke Risky Chhora(128k)"
"Sumesh singh","Nahi Ja Na","Nahi Ja Na"
"Yatindra Jain","Dadaguru Iktisa","Dadaguru Iktisa"
"Devesh Pandit","Haal Hua Behaal","Haal Hua Behaal"
"Harshal Gire","Sun Meri Ladli ","Sun Meri Ladli "
LivingSaage,Sheshzada,"Shehzada song"
"Royal Dvirus","Pyar Ka Pareenda","Pyar Ka Pareenda"
"Singer Afwan","Chamak Tujsee Pate Hai","Chamak Tujhse Pate Hain "
"Krishna Mantri","Tere Bina","Tere Bina"
"MV the Rapper",King,"King - the Unknown"
"Battilal Meena Sahjhanpura ","Tu Aayo N Tero Phone","Tu Aayo N Tero Phone"
" Karan Bharadwaj, Abhishek Verma and Paritosh Thakur","Gora Gora Gaal","Gora Gora Gaal "
"DJ Lunox","India Pargoy Pucek 2022","Teri Meri Reprise (Pucek)"
"DJ Lunox","India Pargoy Pucek 2022","Oh My Darling (Pucek)"
"DJ Lunox","India Pargoy Pucek 2022","Mile Tum Ho (Pucek)"
"DJ Lunox","India Pargoy Pucek 2022","Kabhi Sham Dhale (Pucek)"
"DJ Lunox","India Pargoy Pucek 2022","Humko Humise Chura Lo (Pucek)"
"DJ Lunox","India Pargoy Pucek 2022","Hair Dil Pyar Karage (Pucek)"
"DJ Lunox","India Pargoy Pucek 2022","Dil Laga Liya Maine (Pucek)"
"DJ Lunox","India Pargoy Pucek 2022","Chana Hai Tujhoe (Pucek)"
"DJ Lunox","India Pargoy Pucek 2022","Chahun Main Ya Nae (Pucek)"
"Myway Music",Pange,Pange
"Abbas Arzoo",Bachpan,Bachpan
"Ganesh Kumar Hempur","Tor Se Bital Din Guiya Sad Nagpuri Song Ganesh Kumar Hempur","  Tor Se Bital Din Guiya      Ganesh Kumar hempur"
"Vishal Tambe","Jayanti Bhimji Ki","Jayanti Bhimji Ki"
"मोहब्बत तोड़गी को राख फिल्मी शोक छोरी का ","Love Kush Dongri ","मोहब्बत तोड़गी को राख फिल्मी शोक छोरी का "
"Atik Shaikh","Paagal Hoon","Paagal Hoon"
"Velocity The Rapper","Kyu ?",Kyu
Drub,"Aaj Bhi Flip ","Aaj Bhi Flip "
Afif,Meherbaniyaan,"Tumhe Dhundh Lunga"
"Farhaan Baig","Farhaan Baig","Raataan Lambiyan"
"Saawariya Music","Swami Haridas Ji Namavali","Swami Haridas Ji Namavali"
"Ashu Yadav ","Kabhi Kabhi ","Kabhi Kabhi "
"SANDIPAN JENA","Student Anthem 2.0","Student Anthem 2.0"
"Jeevesh singhania","Khaab ",Khaab
"SANDIPAN JENA","Hello Chandrika Ji","Hello Chandrika Ji – Sandipan Jena (Official Video)   Latest Hit Song 2021"
"Bilaal Malik ","Jeena Jeena Acoustic Version","Jeena Jeena "
"Nitika Priya Minj","Janam Lelai Ho","Final Audio F"
"Ganesh Kumar Hempur","Holi Me Toke Guiya Rong Debo Re","Holi Me Toke Guiya Rong Debo Re"
"The Jugadu Indian","Exam Phobia","Exam Phobia"
"Intiyaj Sogan","Moj Tagdi Leve Hai","Moj Tagdi Leve Hai"
"Yogesh Yogy","Hum to Pahle Hi Mar Mite The Tumhaari Adaon Par","Hum to Pahle Hi Mar Mite The Tumhaari Adaon Par"
"Shershaah Mashup","Shershaah Lofi Mashup","yt1s.com - Shershaah Lofi Mashup  Vinick  Shershaah All Songs  Bpraak  Darshan Raval  Mann Bharryaa"
"Party Mashup","End of the Year Party Mashup","yt1s.com - End of the Year Love Mashup 2021  Dj Rash  Visual Galaxy  Love Songs 2021  Bollywood Lofi"
"Ganesh Kumar Hempur","Jeth Sirai Gelek Nagpuri Song",Inbound267122145127009929
"Sonam Angchuk","Molyek Reet","Molyek Reet"
"SAM SEXO ","Green Blood","Green Blood"
"Dj Ramesh Jobner","Happy New Year 2022","Happy New Year 2022"
"Dj Ramesh Jobner","Byai Tharo Mato ","Ud Makhi Mhari Chunar Uper Bethi"
"Dj Ramesh Jobner","Byai Tharo Mato ","Byai Tharo Matho"
"Verma Saab","Pyar Chahida ","Pyar Chahida"
"Pramod premi yadav","Chutki bhar Senurawa","A Tor Jhoop Jhoop Khopa "
N-KING,"Kamal ","Kamal "
"Swaraj Komejwar","Mere Yaara Piano","Mere Yaara - Piano Cover "
"Vipul Sisodiya","Bullet Wali Juvanay","Bullet Wali Juvanay"
"The Puneet Bhardwaj","Night Moon","Night Moon"
"Mr. Daffy ",Sanskardhani,Sanskardhani
"Pawan Gurjar Madhogarh","Seema Leja Chhoto Phone Dil Der Rakhe to Jakhmi Song","सिंगर दिनेश खटाणा की लव स्टोरी सोंग  दिल को सुनो मत करज्यो रंगमहल तडफगो थारो लाडलो  New Jakhami Song 320k)"
"Swarali Shirodkar","52 Gaj Reprise","52 Gaj Reprise"
"Cyclone Heaven","Uk Blood","y2mate.com - Cyclone Heaven  Uk Blood  Prod by Zyeq  Official Audio  the Wolf"
"Siddhant Yadav","Hata Do Baba Ki Sarkar","योगी के गण गोरखपुर में सपा गायक सिद्धांत यादव ने खूब ललकारा हटा दो बाबा की सरकार"
Garin,"Bad Munda","Bad Munda "
"J Crook & Versifier","Rap Game","Mix Master"
"Karke Dhikhaye Raazestar","Karke Dhikhaye Raazestar","Karke Dhikhaye Raazestar"
"Adhesh Bhogta","A Guiya Sun to (Nagpuri Song)","A Guiya Sun to   New Nagpuri Video 2021  Singer- Chhotelal  Barkha %2c St Music Lohardaga%2c(128k)"
"Ganesh Kumar Hempur","Karta Hu Pyar Sele Ijhar Kiya Tha Nagpuri Song 2022","Lal Wala Full Diya Tha Nagpuri Song 2022"
"Adhesh Bhogta","रहालो नदान जाखन (Nagpuri Song)","Rahalo Nadan Jakhan || रहालो नदान जाखन || Comedey Kudukh Video Song 2021- 2022(256k)"
TheMadWriter,Faasle,Faasle
"Battilal Meena Sahjhanpura ","Love Ki Life Long","Love Ki Life Long "
"Battilal Meena Sahjhanpura ","Pili Lugadi M","Pili Lugadi M "
Drub,"Reverb x Kyun Mein Rota Hu / Aaj Bhi ","Reverb x Kyun Mein Rota Hu / Aaj Bhi "
Azaan,Azaan,"Aye Khuda X Phir Mohabbat "
"Sahil Bhoir","Khulke Jee Zara","Khulke Jee Zara"
"Jainesh V","Saiyaan (Slowed and Reverb)","Saiyaan (Slowed and Reverb)"
"Ganesh Kumar Hempur","Gajra Khopa Nagpuri ","Gajra Khopa Nagpuri"
"The Abhikya","Chod Jaoge","Chod Jaoge"
"Battilal Meena Sahjhanpura ","Driver Slow Kar N","Driver Slow Kar N"
"Arrya , Zic Zelly , Mc Savera , Nirbhay , Vaibhav Vishal","Bhagalpur Mixtape","Naaj Hai"
"Arrya , Zic Zelly , Mc Savera , Nirbhay , Vaibhav Vishal","Bhagalpur Mixtape","Theher Ja Humnava"
"Arrya , Zic Zelly , Mc Savera , Nirbhay , Vaibhav Vishal","Bhagalpur Mixtape",Bluff
"Arrya , Zic Zelly , Mc Savera , Nirbhay , Vaibhav Vishal","Bhagalpur Mixtape",Aagaz
"Arrya , Zic Zelly , Mc Savera , Nirbhay , Vaibhav Vishal","Bhagalpur Mixtape",Beparwah
"Wahed khan",Khamosh,Khamosh
"Abid Mobin, Felicia Braganza, A-Z Studios","Tabaah ho gaye (Single)","Tbah Teaser"
"Suraj Vishwakarma","P K Official Song","P K Official Song "
"Suraj Mathuri","Self Sketch","Self Sketch   Offical Music Video"
"Rehan Katrawale","Divyalekh: Adhure Sapne","Divyalekh: Adhure Sapne"
"जमींदार ऋषि","सरसो का पीला फूल","सरसो का पीला फूल"
"chotu bhai","Mera Gham","Mera Gham"
"Damian & DemiGod",Ammi,Ammi
"Ganesh Kumar Hempur","Such Re Guiya Hamar Pyar Karela  Nagpuri Song","Such Re Guiya Hamar Pyar Karela Nagpuri Song"
aadii,ghar,"Khaas Mera"
"Satya S Pandey","Don't Break My Heart","Don't Break My Heart | Full Song | Satya S Pandey"
"Sougata Ghosh",Dhak,Dhak
Aashiq,"Pehli Nzar (Only Vocal) ","Pehli Nzar"
Rathee,"Katil Nakhra","Katil Nakhra "
"S 4 Same","Ki Baat","Ki Baat"
Pargrahi,Gum,Gum
"Devesh Dewangan & Dream B.A.","Bachhar Ke Yari ","Bacchar Ke Yari "
"Shreya Ratnakar, Vaibhav Santosh Naik ","Khafa Dard Hua","Khafa Dard Hua"
"Dj Gulabchand Barla","Chungchungu Khopa","Chunchungu Khopa"
Vaibhav,"Meme Songs","Jeene Ke Hain Chaar Din"
"Handsome Kumar ","Aashiqui Mein Edit Version Jazz Bass Booster","Aashiqui Mein Edit Version Jazz Bass Booster"
"Ganesh Kumar Hempur","Hay Re Dil Sad Bewafa Nagpuri Song 2021","Hay Re Dil Sad Bewafa Nagpuri 2021"
"Mc Sujal","Mujhe Nhi Chahiye Pyaar","Mujhe Nhi Chahiye Pyaar"
"Mc Sujal","Nhi Chahiye Pyaar ","Nhi Chahiye Pyaar "
"SILENCER ROAR",Khoya,"Sudin New - 13072021 -"
Anthony-Tony,"Tor Kala Bal Gori","Tor Kala Bal Gori"
"Ramraj Aluda","Jantar Ki Sogn Ch","Jantar Ki Sogn Ch"
"Rocky Bhrav","Dil Ku Mat Khose","Dil Ku Mat Khose"
"Chetan Suhawa","Dil Me Tu Hi Basi","Dil Me Tu Hi Basi"
"Surya Sawan","Bombaiton Instrumental","Bombaiton 8"
"Surya Sawan","Bombaiton Instrumental","Bombai Ton 7"
"Surya Sawan","Bombaiton Instrumental","Bombai Ton-6"
"Surya Sawan","Bombaiton Instrumental","Bo Ton Beat-5"
"Surya Sawan","Bombaiton Instrumental","Bo Ton Beat-4"
"Surya Sawan","Bombaiton Instrumental","Bo Ton Beat-3"
"Surya Sawan","Bombaiton Instrumental","Mu Ton Beat-2"
"Surya Sawan","Bombaiton Instrumental","Mu Tone Beats-1"
"Aayush Rajput (AAA)","Kitni Mohabbat","Kitni Mohhabat  "
"Y Men",Bahadoor,Bahadur
"Y Men",Zamaane,Zamaane
"Y Men",Game,"Game "
"Y Men","Bin Sone Ka Gehna","Bin Sone Ka Gehna"
"Kaptan Khan","Dil Mein Ghar Ho To Bas Aatee Aameen","Dil Mein Ghar Ho To Bas Aatee Aameen"
"Tapish Rawat","Tujhme Me Rab Dikhta Hai","Tujhme Me Rab Dikhta Hai"
"Jainesh V","Jage Jage Armaan (Slowed and Reverb)","Jage Jage Armaan (Slowed and Reverb)[1]"
"Jainesh V","Buhe Bariyan (Slowed and Reverb)","Buhe Bariyan (Slowed and Reverb)[1]"
"Sunil Antil Miss Manvi","Baju Band","Baju Band"
"Slingshot The Rapper","Tera Bhai","Tera Bhai"
"Tushar singh","Broken Heart","Dil vich tu"
"AMIT Saini rohtakiya","Saurabh Paswan","Amit Saini Rohtakiya New Song Insta Ki Reel Full Song  Amit Saini Rohtakiya  Sonatek 128k)"
"Silently Killer","Success Rate","Success Rate"
"Abhishek Rce",Kranti,Kranti
"Sougata Ghosh","Deep Lights","Deep Lights"
"Adhesh Bhogta","Jhili Mili  (Nagpuri Song)","Jhili Mili || New Nagpuri Sadri Dance Video 2022 || Kurukh Gana || Singar Satish Oroan..(128k)"
"Siddharth Rawat (Ninja)","Past (Samasya)","Past (Samasya)"
"Suhail Zargar","Tu Nazar Chura Rahi Hai","Tu Nazar Chura Rahi Hai"
"Vivek Mishra","Mera Bhai Tu 3.0","Mera Bhai Tu 3.0 Recreated Version | Vivek Mishra |New Video Song | #Nobita & #Doraemon | Vm-Music |(256k)"
"Balkishan Jangid","Happy New Yaer 2022 Balkisha","Happy New Yaer 2022 Balkisha"
"T Jaijeevan Jawaharjee","Kaho Ho Tum ","Kaho Ho Tum "
"Lalaram Ji","Bhopa Ji Rajasthani Lok Sangeet","Bhopa Ji Rajasthani Lok Sangeet"
"Rahul Boss","School Life ","School Life "
Nirbhay,Jonaki,Jonaki
Ninja,"Past Samasya","Past Samasya"
"Sagar Meena Kanloda","Gora Gora Gala P Kish Lego","Song 1332 Dj King Kr Devta Superhit Dj Song  Naiksbxteg"
Peter,"Amazing Drums","Live worship song 3"
Peter,"Amazing Drums","Live worship song 2"
Peter,"Amazing Drums","Live Worship song 1"
"DJ Ms Panagar","Last Peg Dj Remix Dj Ms Panagar","Last Peg New Dj Ms Panagar"
"Singer Parwan Khatana","Happy Birthday to You Ton Mari Nandh Ka Nagin","Happy Birthday to You Ton Mari Nandh Ka Nagin"
"Kamal Gupta","Paaniyon Sa","Paaniyon Sa "
Afif,Meherbaniyaan,"Tumhe Dhundh Lunga"
"Sumesh Negi","Yaad Kar Lena","Yaad Kar Lena"
"Akansha Sehgal","Tune Mere Jaana","Tune Mere Jaana"
"Double G",#Pachhtayega,"Master "
"Ar Creation","Tumpe Hum Toh Mare Ja Rahe Hain  Love Status Video ","Tumpe Hum Toh Mare Ja Rahe Hain  Love Status Video "
Siddie,"Siddie (Singles)","I Don't Realise"
Siddie,"Siddie (Singles)","Hype Hop "
Siddie,"Siddie (Singles)","Thrillin' up Tight"
"Lo-fi India","Kabhi Jo Badal Barse - Lofi Flip","Kabhi Jo Badal Barse - Lofi Flip"
"Tushar singh","Heart Broke","Dil Vich Tu Remastered"
Demon,Taabahi,Taabahi
"Nxtrro Ankit","Pyar Mai ","Pyar Mai"
Demon,"Pubg Anthem-The Rap","Pubg New State  Anthem    Pubg Rap  Demon   Remix 2scratch"
"Ashish Patel Ft Kajal Chaturvedi","Tu Zindagi","Tu Zindagi"
"Momin Ali ","Pyar Kitna ","Tere Liye "
"Momin Ali ","Pyar Kitna ","Pyar Kitna "
"Ganesh Kumar Hempur","Pyar Me Moy Harlo Sad Bewafa Nagpuri Song","Pyar Me Moy Harlo Sad Bewafa Nagpuri Song"
"Ishtiak Ahmed","Kabhi Jo Badal Barse","Kabhi Jo Badal Barse"
"Rinky Jahan ","Ek Pyar Ka Nagma Hai","Ek Pyar Ka Nagma Hai"
"Kartik Kathuria","Darde Sa Bari Zindagi","Darde Sa Bari Zindagi"
"Shivam Pratap","Kali Raat","Kali Raat"
"Jainesh V","Mora Piya-Lofi Classical (Tribute to Shri Aadesh Shrivastava Ji)","Mora Piya (Lo-Fi Classical)-Final[1]"
saffar,Saffar,"Cole Interlude Remix"
"DJ Ms Panagar","Aane Wale Saal Ko Salaam New Year ","Aane Wale Saal Ko Salaam 2022 Dj Ms King Panagar"
suffeji,"Hindi Rap","Radha Shyam Ki"
"DJ Deepu King Guna","Devil Sidhu Moose Wala Dj Deepu King Guna","Devil - Mix by Dj Deepu Guna 9111784325"
suffeji,"Death Bed","Death Bed"
"DJ Deepu King Guna","The Villagers (Sumit Goswami)- Dj Remix","The Villagers - Mix by Dj Deepu Guna 9111784325"
"Faaiz Choudhury","Kya Tujhe Ab Unplugged ","Kya Tujhe Ab Unplugged"
"Kumar Pritam","Nagpuri Album","Dil Se Moy Chahona Re Gori"
Afif,"Tumhe Dhundh Lunga","Tumhe Dhundh Lunga"
"Rekha Didi","Kanha Music Islamnagar","Kanha Music Islamnagar"
"Ammy virk","Qismat 2 ( Tokyo )","Janam Qismat 2 "
"Ammy virk","Qismat 2 ( Tokyo )","Mere Yaara Ve"
"Ammy virk","Qismat 2 ( Tokyo )","Teri Akheeyan"
"Ammy virk","Qismat 2 ( Tokyo )","Kis Morh Te"
"Ammy virk","Qismat 2 ( Tokyo )","Paagla Fromb Praak "
"Battilal Meena Sahjhanpura ","Love Latter Debali","Love Latter Debali"
Shaayar,Umeed,Umeed
"DJ Deepu King Guna","Aashiqui Ka Gam","Aashiqui Ka Gam"
"Breaking Way","Gully Hard","Gully Hard"
Naveen,"Mera Dil Todegi","Mera Dil Todegi"
"Amit OP, ROY","Proud ",Proud
HR,"Ae Mere Moula","Ae Mere Moula"
"Mr.Neel ","Parivartan ","Parivartan "
"Sahil Christian Rapper","Yeshu Naam Mahan Hai","Yeshu Naam Mahan Hai"
"Razorrag Official","Love and Peace","Love and Peace"
"Jainesh V","Haq Hai Ek Mera (Slowed and Reverb)","Haq Hai Ik Mera (Slowed and Reverb)[1]"
"Harsh Sain","Kya Bolte Bro","Kya Bolte Bro"
"Sunny Singh","Chup Tha","Chup Tha"
Kalyug,"Bhaag Chotte","Bhaag Chotte "
"Sunny Singh",Brutal,Brutal
"Avijit Kundu ","Khusi Jaab Bhi Teri","Habul Complete "
"Faaiz Choudhury","Catchy Eye ","Catchy Eye"
"Faaiz Choudhury","Dil Kisi Se ","Dil Kisi Se  Arjun Kanungo  Pawan Karaoke  Cover by Faaiz Choudhury(256k)"
"Faaiz Choudhury","Suraj Hua Maddham Unplugged","Suraj Hua Maddham Unplugged "
"MC BANTAI",Flex,Flex
"VIP Bacchua",Taqdir,"Taqdir Audio 540p"
"VIP Bacchua",Adhd,"Adhd Final"
"VIP Bacchua",Nasha,"Nasha Mastered"
Sking,Chop,Chop
"Soyab Khan Barota",Aukaat,Aukaat
"Sunny Singh","You All a One Side","Sunny Singh - Ek Taraf I Latest Hindi Rap Song । Army Crew । Hip Hop Dna ✍️⚡l Raftaar(256k)"
